url,city,value,you_save,discount_pct,num_sold,limited_quantity,sold_out,tipped_at,tips_with,started_at,weekday_start,duration,featured,category,likes
http://www.groupon.com/miami/deals/worldwide-photography-miami,Miami,36,18,50,175,0,0,9:44:00,30,4/11/2011,Mon,2,0,Professional Services,25
http://www.groupon.com/miami/deals/dream-water-miami,Miami,39,20,51,26,0,0,23:31:00,25,4/11/2011,Mon,1,0,Food & Drink,6
http://www.groupon.com/miami/deals/ccc-miami,Miami,30,15,50,54,0,0,7:38:00,5,4/11/2011,Mon,4,0,Shopping,5
http://www.groupon.com/miami/deals/le-boudoir,Miami,30,15,50,681,0,0,5:56:00,15,4/11/2011,Mon,2,1,Restaurants,28
http://www.groupon.com/miami/deals/salsa-mia-miami,Miami,60,45,75,329,0,0,5:01:00,10,4/12/2011,Tue,1,0,Nightlife,33
http://www.groupon.com/miami/deals/sweetness-bakeshop-cafe-miami,Miami,10,5,50,1072,0,0,0:50:00,35,4/12/2011,Tue,1,0,Food & Drink,115
http://www.groupon.com/miami/deals/adam-rubinstein-md,Miami,1200,701,58,51,0,0,6:06:00,3,4/12/2011,Tue,3,1,Health & Fitness,4
http://www.groupon.com/miami/deals/soi-asian-bistro,Miami,30,15,50,258,0,0,8:25:00,25,4/12/2011,Tue,1,0,Restaurants,36
http://www.groupon.com/miami/deals/personal-touch-cleaning-services,Miami,140,71,51,309,0,0,7:22:00,15,4/13/2011,Wed,1,0,Home Services,9
http://www.groupon.com/miami/deals/fancy-fortune-cookies-miami-2,Miami,35,20,57,87,0,0,9:01:00,15,4/13/2011,Wed,1,0,Food & Drink,6
http://www.groupon.com/miami/deals/elite-plastic-surgery,Miami,120,60,50,84,1,0,9:39:00,20,4/13/2011,Wed,1,1,Health & Fitness,3
http://www.groupon.com/miami/deals/sunlight-miami-restaurant,Miami,20,10,50,290,0,0,7:21:00,20,4/14/2011,Thu,1,0,Restaurants,10
http://www.groupon.com/miami/deals/sexy-secrets-lingerie-boutique,Miami,40,21,53,251,0,0,7:32:00,10,4/14/2011,Thu,1,1,Shopping,64
http://www.groupon.com/miami/deals/you-bar-miami,Miami,25,13,52,86,0,0,4:40:00,5,4/14/2011,Thu,4,0,Food & Drink,17
http://www.groupon.com/miami/deals/spartan-races-miami,Miami,95,49,52,161,1,0,10:02:00,20,4/14/2011,Thu,1,0,Health & Fitness,359
http://www.groupon.com/miami/deals/natural-area-rugs-miami,Miami,100,50,50,22,1,0,10:46:00,3,4/15/2011,Fri,5,0,Home Services,0
http://www.groupon.com/miami/deals/the-body-shop-personal-training,Miami,225,166,74,53,1,0,13:16:00,25,4/15/2011,Fri,2,0,Health & Fitness,1
http://www.groupon.com/miami/deals/pearle-vision-miami,Miami,225,175,78,279,0,0,9:45:00,50,4/15/2011,Fri,1,0,Other,21
http://www.groupon.com/miami/deals/kitty-kat-pole-dancing-1,Miami,85,56,66,512,0,0,8:42:00,25,4/15/2011,Fri,3,1,Health & Fitness,242
http://www.groupon.com/miami/deals/enjoy-the-city-miami,Miami,24,12,50,170,0,0,7:06:00,10,4/16/2011,Sat,2,0,Shopping,6
http://www.groupon.com/miami/deals/primos-barber-shop,Miami,47,20,43,115,0,0,9:18:00,20,4/16/2011,Sat,2,0,Beauty & Spas,14
http://www.groupon.com/miami/deals/cotton-tree-lodge-miami,Miami,1480,740,50,6,0,0,10:48:00,1,4/16/2011,Sat,3,1,Travel,13
http://www.groupon.com/miami/deals/first-and-first-southern-baking,Miami,20,10,50,275,0,0,8:27:00,30,4/16/2011,Sat,2,0,Restaurants,16
http://www.groupon.com/miami/deals/bashmet-and-kissin,Miami,75,45,60,219,1,0,8:20:00,10,4/17/2011,Sun,2,0,Arts and Entertainment,4
http://www.groupon.com/miami/deals/livemocha-miami-1,Miami,58,33,57,224,0,0,10:11:00,30,4/17/2011,Sun,2,1,Education,27
http://www.groupon.com/miami/deals/mos-cakes,Miami,60,35,58,40,0,0,10:19:00,15,4/18/2011,Mon,1,0,Food & Drink,7
http://www.groupon.com/miami/deals/aventura-dance-studio,Miami,45,30,67,183,0,0,6:36:00,15,4/18/2011,Mon,1,0,Arts and Entertainment,37
http://www.groupon.com/miami/deals/icing-teeth-whitening-miami,Miami,199,131,66,51,0,0,14:14:00,15,4/18/2011,Mon,1,0,Health & Fitness,1
http://www.groupon.com/miami/deals/food-and-wine-miami,Miami,25,13,52,208,0,0,6:06:00,5,4/18/2011,Mon,5,0,Food & Drink,7
http://www.groupon.com/miami/deals/body-mind-spirit,Miami,100,61,61,1856,0,0,5:30:00,20,4/18/2011,Mon,1,1,Health & Fitness,69
http://www.groupon.com/miami/deals/q-restaurant-and-lounge,Miami,40,20,50,108,0,0,9:17:00,20,4/19/2011,Tue,1,0,Restaurants,30
http://www.groupon.com/miami/deals/miami-beachsports,Miami,180,101,56,406,0,0,8:59:00,30,4/19/2011,Tue,2,1,Arts and Entertainment,49
http://www.groupon.com/miami/deals/las-culebrinas-the-grove,Miami,25,15,60,690,0,0,6:38:00,20,4/20/2011,Wed,1,0,Restaurants,48
http://www.groupon.com/miami/deals/domino-s-pizza-national-miami-fl,Miami,20,12,60,914,0,0,1:07:00,20,4/20/2011,Wed,1,1,Restaurants,67
http://www.groupon.com/miami/deals/salsa-kings-dance-studio,Miami,20,10,50,98,0,0,9:43:00,25,4/20/2011,Wed,1,0,Arts and Entertainment,6
http://www.groupon.com/miami/deals/design-midtown-wynwood-experience,Miami,89,44,49,183,0,0,9:23:00,20,4/20/2011,Wed,2,0,Arts and Entertainment,3
http://www.groupon.com/miami/deals/the-video-editor-miami,Miami,40,20,50,87,0,0,19:08:00,20,4/20/2011,Wed,5,0,Professional Services,6
http://www.groupon.com/miami/deals/picaboo-miami-fl,Miami,100,65,65,215,1,1,8:05:00,25,4/21/2011,Thu,1,1,Professional Services,31
http://www.groupon.com/miami/deals/dwell-magazine-miami,Miami,20,10,50,131,0,0,7:33:00,10,4/21/2011,Thu,1,0,Arts and Entertainment,8
http://www.groupon.com/miami/deals/caruna-spa-wellness-center,Miami,570,471,83,699,1,1,7:17:00,20,4/21/2011,Thu,3,0,Beauty & Spas,28
http://www.groupon.com/miami/deals/gatsbys,Miami,20,10,50,173,0,0,8:59:00,25,4/22/2011,Fri,3,0,Nightlife,22
http://www.groupon.com/miami/deals/corporal-crossfit-miami,Miami,149,100,67,48,0,0,24:10:00,15,4/22/2011,Fri,2,0,Health & Fitness,124
http://www.groupon.com/miami/deals/pure-aesthetics-institute,Miami,399,310,78,430,0,0,8:20:00,20,4/22/2011,Fri,3,1,Beauty & Spas,11
http://www.groupon.com/miami/deals/automatic-slims-miami,Miami,30,15,50,31,0,0,NULL,40,4/23/2011,Sat,2,0,Nightlife,27
http://www.groupon.com/miami/deals/europa-hair-studio,Miami,90,45,50,46,0,0,15:51:00,20,4/23/2011,Sat,2,0,Beauty & Spas,0
http://www.groupon.com/miami/deals/everglades-international-hostel-tour,Miami,120,61,51,253,1,0,8:51:00,20,4/23/2011,Sat,3,1,Travel,64
http://www.groupon.com/miami/deals/ideas-by-design-furniture,Miami,200,150,75,85,0,0,13:12:00,25,4/24/2011,Sun,2,0,Shopping,6
http://www.groupon.com/miami/deals/red-zone-sports-bar-and-grill,Miami,15,8,53,73,0,0,10:37:00,20,4/24/2011,Sun,1,0,Restaurants,9
http://www.groupon.com/miami/deals/scalas-original-miami,Miami,100,51,51,29,0,0,10:35:00,5,4/24/2011,Sun,2,1,Food & Drink,5
http://www.groupon.com/miami/deals/cityslips-miami,Miami,34,17,50,101,0,0,9:46:00,20,4/24/2011,Sun,1,0,Shopping,2
http://www.groupon.com/miami/deals/the-body-shop-1-miami-fl,Miami,40,20,50,756,0,0,3:05:00,20,4/25/2011,Mon,2,1,Shopping,36
http://www.groupon.com/miami/deals/adrienne-arsht-center,Miami,50,25,50,210,1,1,2:02:00,3,4/25/2011,Mon,5,0,Arts and Entertainment,47
http://www.groupon.com/miami/deals/bistro-1401,Miami,40,20,50,245,0,0,7:46:00,20,4/25/2011,Mon,1,0,Restaurants,28
http://www.groupon.com/miami/deals/miami-reggae-festival,Miami,30,0,0,90,0,0,13:51:00,5,4/25/2011,Mon,4,0,Arts and Entertainment,99
http://www.groupon.com/miami/deals/coldwater-creek-us-inc-miami-fl,Miami,50,25,50,163,0,0,8:38:00,25,4/25/2011,Mon,1,0,Shopping,22
http://www.groupon.com/miami/deals/clickr-3,Miami,45,25,56,24,0,0,8:16:00,3,4/26/2011,Tue,3,0,Beauty & Spas,1
http://www.groupon.com/miami/deals/biscayne-national-underwater-park-miami-fl,Miami,25,13,52,1689,0,0,6:16:00,25,4/26/2011,Tue,1,1,Arts and Entertainment,245
http://www.groupon.com/miami/deals/avalon-salon-miami,Miami,85,45,53,103,0,0,9:44:00,20,4/26/2011,Tue,1,0,Beauty & Spas,3
http://www.groupon.com/miami/deals/indian-chillies-1,Miami,20,10,50,154,0,0,8:40:00,25,4/26/2011,Tue,1,0,Restaurants,20
http://www.groupon.com/miami/deals/pastazzi,Miami,20,10,50,230,0,0,8:12:00,25,4/27/2011,Wed,1,0,Restaurants,3
http://www.groupon.com/miami/deals/doral-tanning-zone-1,Miami,149,100,67,76,0,0,9:09:00,10,4/27/2011,Wed,1,0,Beauty & Spas,4
http://www.groupon.com/miami/deals/travel-america-vacations-miami,Miami,2000,1303,65,80,1,0,7:28:00,5,4/27/2011,Wed,3,1,Travel,192
http://www.groupon.com/miami/deals/the-economist-newspaper-miami-fl,Miami,127,76,60,130,0,0,7:19:00,10,4/28/2011,Thu,2,0,Shopping,18
http://www.groupon.com/miami/deals/bumps-and-bruises,Miami,30,15,50,17,1,0,10:31:00,5,4/28/2011,Thu,4,0,Shopping,34
http://www.groupon.com/miami/deals/miami-dermatology,Miami,250,151,60,294,0,0,8:28:00,25,4/28/2011,Thu,4,1,Beauty & Spas,20
http://www.groupon.com/miami/deals/miyagi-sushi-bar-grill,Miami,30,15,50,365,0,0,7:19:00,25,4/28/2011,Thu,1,0,Restaurants,69
http://www.groupon.com/miami/deals/bigshot-paintball-1,Miami,51,26,51,478,1,0,9:25:00,30,4/29/2011,Fri,3,0,Arts and Entertainment,181
http://www.groupon.com/miami/deals/mashikos-sportswear,Miami,60,30,50,7,0,0,NULL,10,4/29/2011,Fri,3,0,Shopping,3
http://www.groupon.com/miami/deals/baru-urbano,Miami,40,20,50,450,0,0,7:42:00,20,4/29/2011,Fri,3,1,Restaurants,51
http://www.groupon.com/miami/deals/xtreme-kites,Miami,20,10,50,668,0,0,8:03:00,20,4/30/2011,Sat,2,1,Education,95
http://www.groupon.com/miami/deals/jennifer-alvarez-photography,Miami,200,111,56,125,1,0,8:10:00,15,4/30/2011,Sat,2,0,Professional Services,17
http://www.groupon.com/miami/deals/dogeared-jewels-gifts-14,Miami,50,25,50,124,0,0,9:25:00,15,4/30/2011,Sat,2,0,Shopping,2
http://www.groupon.com/miami/deals/modani-miami,Miami,150,100,67,79,0,0,9:13:00,10,5/1/2011,Sun,1,0,Other,4
http://www.groupon.com/miami/deals/wine-insiders-miami-florida,Miami,75,50,67,430,0,0,7:51:00,25,5/1/2011,Sun,2,1,Food & Drink,29
http://www.groupon.com/miami/deals/alper-jcc,Miami,96,51,53,71,1,0,10:54:00,10,5/1/2011,Sun,2,0,Health & Fitness,15
http://www.groupon.com/miami/deals/just-the-funny-theater,Miami,32,16,50,112,0,0,9:39:00,20,5/2/2011,Mon,1,0,Other,33
http://www.groupon.com/miami/deals/imagos-plastic-surgery,Miami,350,175,50,75,0,0,24:52:00,20,5/2/2011,Mon,3,1,Health & Fitness,10
http://www.groupon.com/miami/deals/muscle-maker-grill-2,Miami,16,8,50,157,0,0,7:11:00,10,5/2/2011,Mon,1,0,Other,9
http://www.groupon.com/miami/deals/yknotflowers-may,Miami,50,30,60,151,0,0,7:32:00,10,5/3/2011,Tue,1,0,Shopping,7
http://www.groupon.com/miami/deals/metal-pixs-miami,Miami,104,65,63,114,0,0,7:33:00,5,5/3/2011,Tue,3,0,Shopping,5
http://www.groupon.com/miami/deals/south-florida-circus-art,Miami,75,55,73,437,0,0,7:28:00,15,5/3/2011,Tue,1,1,Health & Fitness,135
http://www.groupon.com/miami/deals/coiffure-and-nature,Miami,50,25,50,350,0,0,7:48:00,20,5/3/2011,Tue,1,0,Other,7
http://www.groupon.com/miami/deals/planet-beach-miami,Miami,250,211,84,534,0,0,8:04:00,40,5/4/2011,Wed,2,0,Beauty & Spas,65
http://www.groupon.com/miami/deals/homevillage-kitchen-store,Miami,100,55,55,184,0,0,9:20:00,25,5/4/2011,Wed,1,1,Shopping,29
http://www.groupon.com/miami/deals/united-way-miami,Miami,25,13,52,44,1,0,8:35:00,5,5/5/2011,Thu,2,0,Public Services & Government,23
http://www.groupon.com/miami/deals/marseilles-hotel,Miami,179,90,50,250,1,1,7:27:00,20,5/5/2011,Thu,3,1,Other,22
http://www.groupon.com/miami/deals/sawgrass-recreation-park-1,Miami,42,22,52,208,0,0,8:43:00,20,5/5/2011,Thu,1,0,Arts and Entertainment,69
http://www.groupon.com/miami/deals/double-rs-fishing,Miami,35,18,51,5,0,0,NULL,10,5/5/2011,Thu,1,0,Arts and Entertainment,4
http://www.groupon.com/miami/deals/shulas-347-grill-1,Miami,30,15,50,768,1,0,7:06:00,40,5/5/2011,Thu,1,0,Restaurants,44
http://www.groupon.com/miami/deals/get-maine-lobster-miami,Miami,245,130,53,73,0,0,8:35:00,5,5/6/2011,Fri,3,0,Food & Drink,7
http://www.groupon.com/miami/deals/center-for-dental-implants-fl-miami,Miami,4995,2595,52,2,0,0,9:40:00,1,5/6/2011,Fri,7,0,Health & Fitness,11
http://www.groupon.com/miami/deals/seraphic-fire-miami-beach,Miami,50,25,50,145,1,0,10:41:00,25,5/6/2011,Fri,3,1,Arts and Entertainment,6
http://www.groupon.com/miami/deals/south-beach-boat-rentals,Miami,559,310,55,97,0,0,11:29:00,5,5/7/2011,Sat,4,1,Travel,32
http://www.groupon.com/miami/deals/the-burgundy-room,Miami,30,15,50,112,0,0,13:18:00,15,5/7/2011,Sat,2,0,Restaurants,4
http://www.groupon.com/miami/deals/assaf-aveda-concept-salon,Miami,125,96,77,395,0,0,7:06:00,5,5/7/2011,Sat,3,0,Beauty & Spas,22
http://www.groupon.com/miami/deals/dry-clean-xpress-1,Miami,30,15,50,31,0,0,15:48:00,20,5/8/2011,Sun,1,0,Professional Services,0
http://www.groupon.com/miami/deals/get-mad-auto-miami,Miami,99,50,51,61,0,0,19:05:00,25,5/8/2011,Sun,2,0,Automotive,3
http://www.groupon.com/miami/deals/mova-lounge,Miami,30,15,50,118,0,0,9:52:00,20,5/8/2011,Sun,2,1,Nightlife,18
http://www.groupon.com/miami/deals/mixbook-miami-1,Miami,50,35,70,254,0,0,7:57:00,25,5/9/2011,Mon,1,0,Shopping,28
http://www.groupon.com/miami/deals/the-playground-miami,Miami,20,10,50,127,1,0,6:01:00,10,5/9/2011,Mon,1,1,Arts and Entertainment,23
http://www.groupon.com/miami/deals/sofi-dental-care-orthodontics,Miami,595,506,85,619,0,0,7:41:00,25,5/9/2011,Mon,2,0,Health & Fitness,11
http://www.groupon.com/miami/deals/crank-crossfit,Miami,125,96,77,278,0,0,8:12:00,15,5/9/2011,Mon,1,0,Health & Fitness,83
http://www.groupon.com/miami/deals/the-better-golf-academy-miami,Miami,56,28,50,44,0,0,13:48:00,20,5/10/2011,Tue,1,0,Health & Fitness,3
http://www.groupon.com/miami/deals/ninjas-asian-tavern,Miami,20,10,50,113,0,0,9:48:00,20,5/10/2011,Tue,1,0,Food & Drink,14
http://www.groupon.com/miami/deals/play-time-watersports,Miami,75,40,53,495,0,0,7:56:00,30,5/10/2011,Tue,1,0,Arts and Entertainment,37
http://www.groupon.com/miami/deals/botanic-skin-care,Miami,80,40,50,123,0,0,9:58:00,20,5/10/2011,Tue,1,1,Beauty & Spas,5
http://www.groupon.com/miami/deals/mygym-miami,Miami,153,113,74,55,1,0,6:11:00,5,5/11/2011,Wed,1,0,Health & Fitness,10
http://www.groupon.com/miami/deals/moulan-rouge-pole-fitness,Miami,120,95,79,215,0,0,9:03:00,20,5/11/2011,Wed,1,0,Health & Fitness,59
http://www.groupon.com/miami/deals/lola-and-me-cupcakes,Miami,15,8,53,580,0,0,7:03:00,25,5/11/2011,Wed,1,1,Other,72
http://www.groupon.com/miami/deals/synergy-wellness-clinic,Miami,120,61,51,142,0,0,8:53:00,20,5/11/2011,Wed,2,0,Beauty & Spas,43
http://www.groupon.com/miami/deals/sky-sea-miami,Miami,100,51,51,318,0,0,8:40:00,40,5/12/2011,Thu,2,0,Beauty & Spas,31
http://www.groupon.com/miami/deals/el-rey-de-las-fritas,Miami,10,5,50,796,0,0,5:25:00,30,5/12/2011,Thu,1,1,Restaurants,135
http://www.groupon.com/miami/deals/bargello-bistro,Miami,30,15,50,893,0,0,6:41:00,20,5/13/2011,Fri,3,0,Restaurants,12
http://www.groupon.com/miami/deals/espaillat-laser-eye-institute,Miami,1750,951,54,202,0,0,5:26:00,1,5/13/2011,Fri,4,1,Health & Fitness,3
http://www.groupon.com/miami/deals/fish-on-board-miami,Miami,199,124,62,117,1,0,11:51:00,20,5/13/2011,Fri,3,0,Arts and Entertainment,13
http://www.groupon.com/miami/deals/barclays-wine-miami-4,Miami,75,50,67,114,0,0,9:13:00,15,5/14/2011,Sat,2,0,Food & Drink,4
http://www.groupon.com/miami/deals/bazzura-cafe-miami,Miami,15,8,53,150,0,0,9:13:00,25,5/14/2011,Sat,2,0,Restaurants,4
http://www.groupon.com/miami/deals/jmc-restorative-medicine,Miami,145,95,66,155,0,0,7:06:00,5,5/14/2011,Sat,2,1,Beauty & Spas,3
http://www.groupon.com/miami/deals/nautilus-spearfishing-miami,Miami,199,110,55,55,0,0,24:11:00,10,5/15/2011,Sun,3,0,Education,9
http://www.groupon.com/miami/deals/fun-flicks-of-south-florida,Miami,299,150,50,39,0,0,11:09:00,5,5/15/2011,Sun,2,1,Arts and Entertainment,10
http://www.groupon.com/miami/deals/sears-portrait-studio-miami,Miami,244,194,80,183,0,0,9:03:00,25,5/16/2011,Mon,1,0,Professional Services,13
http://www.groupon.com/miami/deals/alis-sweet-treats,Miami,21,11,52,281,0,0,6:26:00,10,5/16/2011,Mon,1,0,Food & Drink,24
http://www.groupon.com/miami/deals/ra-charters,Miami,1000,501,50,12,0,0,13:35:00,5,5/16/2011,Mon,3,1,Arts and Entertainment,12
http://www.groupon.com/miami/deals/aqualipo-miami,Miami,3500,2501,71,54,0,0,7:19:00,1,5/17/2011,Tue,4,1,Health & Fitness,43
http://www.groupon.com/miami/deals/world-erotic-art-museum,Miami,30,15,50,318,0,0,9:15:00,50,5/17/2011,Tue,1,0,Arts and Entertainment,35
http://www.groupon.com/miami/deals/nova-gymnastics-1,Miami,48,33,69,65,0,0,8:54:00,10,5/17/2011,Tue,1,0,Health & Fitness,6
http://www.groupon.com/miami/deals/massage-world-1,Miami,114,80,70,1486,0,0,1:46:00,10,5/18/2011,Wed,2,0,Beauty & Spas,136
http://www.groupon.com/miami/deals/see-eyewear-miami-1,Miami,200,150,75,152,1,0,9:49:00,25,5/18/2011,Wed,1,0,Shopping,5
http://www.groupon.com/miami/deals/quiznos-national-miami-fl,Miami,51,25,49,278,0,0,7:30:00,25,5/18/2011,Wed,1,1,Restaurants,22
http://www.groupon.com/miami/deals/aromas-therapy,Miami,240,131,55,88,0,0,10:40:00,15,5/19/2011,Thu,2,0,Beauty & Spas,10
http://www.groupon.com/miami/deals/glamour-magazine-miami-1,Miami,12,6,50,503,1,0,2:11:00,15,5/19/2011,Thu,1,1,Shopping,26
http://www.groupon.com/miami/deals/rare-steakhouse,Miami,40,20,50,474,0,0,8:32:00,50,5/19/2011,Thu,1,0,Restaurants,40
http://www.groupon.com/miami/deals/just-breathe-yoga,Miami,150,115,77,117,0,0,8:07:00,10,5/19/2011,Thu,1,0,Health & Fitness,17
http://www.groupon.com/miami/deals/duffys-tavern,Miami,16,8,50,600,0,0,7:03:00,30,5/20/2011,Fri,3,0,Nightlife,33
http://www.groupon.com/miami/deals/the-dining-room,Miami,40,20,50,380,0,0,3:31:00,20,5/20/2011,Fri,3,1,Restaurants,14
http://www.groupon.com/miami/deals/adrenalina-miami,Miami,40,20,50,572,0,0,5:36:00,5,5/20/2011,Fri,3,0,Shopping,39
http://www.groupon.com/miami/deals/zoom-tan-2,Miami,25,15,60,225,0,0,8:02:00,15,5/21/2011,Sat,2,0,Beauty & Spas,8
http://www.groupon.com/miami/deals/dreams-bellydance-academy-miami,Miami,75,56,75,231,0,0,10:13:00,20,5/21/2011,Sat,2,0,Arts and Entertainment,40
http://www.groupon.com/miami/deals/half-price-ticket-tours,Miami,50,25,50,418,0,0,7:57:00,20,5/21/2011,Sat,3,1,Professional Services,19
http://www.groupon.com/deals/gymboree-play-and-music-miami,Miami,160,121,76,174,0,0,9:22:00,30,5/22/2011,Sun,1,1,Arts and Entertainment,17
http://www.groupon.com/deals/olio-taibi-miami,Miami,50,25,50,43,1,0,21:53:00,15,5/22/2011,Sun,2,0,Food & Drink,2
http://www.groupon.com/deals/private-scuba-lessons,Miami,249,125,50,16,0,0,18:22:00,5,5/22/2011,Sun,3,0,Arts and Entertainment,75
http://www.groupon.com/deals/billie-swamp-safari-2,Miami,20,10,50,16,1,0,NULL,20,5/23/2011,Mon,1,1,Arts and Entertainment,4
http://www.groupon.com/deals/chilorios-very-mexican,Miami,20,10,50,524,0,0,6:41:00,20,5/23/2011,Mon,1,0,Restaurants,38
http://www.groupon.com/deals/miami-beach-plastic-surgery,Miami,700,601,86,759,0,0,8:23:00,25,5/23/2011,Mon,2,0,Beauty & Spas,65
http://www.groupon.com/deals/grazie-italian-cuisine-2,Miami,40,20,50,127,0,0,9:53:00,25,5/24/2011,Tue,1,0,Restaurants,11
http://www.groupon.com/deals/sudsies-dry-cleaners-and-laundry,Miami,50,25,50,147,0,0,10:16:00,50,5/24/2011,Tue,1,0,Professional Services,12
http://www.groupon.com/miami/deals/facial-rejuvenation,Miami,250,191,76,251,0,0,8:32:00,20,5/24/2011,Tue,3,1,Beauty & Spas,11
http://www.groupon.com/miami/deals/evanesce-spa,Miami,34,17,50,1000,1,1,NULL,20,5/25/2011,Wed,1,1,Beauty & Spas,34
http://www.groupon.com/deals/guy-harvey-magazine-miami,Miami,24,14,58,90,0,0,8:20:00,10,5/25/2011,Wed,1,0,Shopping,4
http://www.groupon.com/deals/taudrey,Miami,50,25,50,51,0,0,9:53:00,10,5/25/2011,Wed,1,0,Shopping,18
http://www.groupon.com/miami/deals/top-taste-jamaican-restaurant,Miami,16,8,50,61,0,0,10:26:00,20,5/25/2011,Wed,1,0,Restaurants,2
http://www.groupon.com/deals/miami-soluna-md,Miami,95,56,59,176,0,0,8:21:00,25,5/26/2011,Thu,1,0,Beauty & Spas,2
http://www.groupon.com/deals/sun-sentinel-miami-1,Miami,60,50,83,121,0,0,9:42:00,30,5/26/2011,Thu,1,0,Shopping,2
http://www.groupon.com/deals/neptune-communications,Miami,35,18,51,82,1,0,9:28:00,15,5/26/2011,Thu,1,1,Arts and Entertainment,20
http://www.groupon.com/deals/chicken-kitchen-1,Miami,10,5,50,834,0,0,1:32:00,10,5/26/2011,Thu,1,0,Restaurants,20
http://www.groupon.com/deals/pincho-factory-1,Miami,8,4,50,244,0,0,8:52:00,30,5/27/2011,Fri,3,0,Restaurants,40
http://www.groupon.com/deals/quickies-burgers-and-wings,Miami,10,5,50,263,0,0,6:51:00,10,5/27/2011,Fri,3,0,Restaurants,24
http://www.groupon.com/deals/heavy-burger-miami-1,Miami,20,10,50,721,0,0,7:06:00,25,5/27/2011,Fri,3,0,Restaurants,72
http://www.groupon.com/deals/royal-palm-grill,Miami,15,8,53,221,0,0,7:06:00,20,5/27/2011,Fri,3,0,Restaurants,10
http://www.groupon.com/deals/the-joint-bar-and-grill,Miami,30,15,50,311,0,0,7:11:00,20,5/27/2011,Fri,3,0,Nightlife,7
http://www.groupon.com/deals/cheeseburger-baby,Miami,10,5,50,468,0,0,1:31:00,10,5/27/2011,Fri,3,1,Food & Drink,23
http://www.groupon.com/deals/rock-fish-grill,Miami,15,8,53,258,0,0,9:12:00,40,5/27/2011,Fri,3,0,Restaurants,10
http://www.groupon.com/miami/deals/bevshots,Miami,25,13,52,33,1,0,13:45:00,10,5/28/2011,Sat,3,0,Shopping,12
http://www.groupon.com/miami/deals/south-miami-pilates,Miami,120,61,51,104,0,0,13:12:00,35,5/28/2011,Sat,2,1,Health & Fitness,14
http://www.groupon.com/deals/olivers-bistro,Miami,20,10,50,524,0,0,8:36:00,50,5/28/2011,Sat,3,0,Restaurants,16
http://www.groupon.com/deals/right-dental-group-miami,Miami,300,265,88,423,0,0,11:07:00,125,5/29/2011,Sun,1,1,Health & Fitness,39
http://www.groupon.com/deals/haagen-dazs-miami,Miami,33,17,52,281,0,0,8:01:00,20,5/29/2011,Sun,2,0,Restaurants,24
http://www.groupon.com/deals/smile-bright-miami,Miami,99,61,62,164,0,0,9:25:00,25,5/30/2011,Mon,1,0,Health & Fitness,7
http://www.groupon.com/deals/adrienne-arsht-center-1,Miami,45,23,51,260,1,0,7:52:00,5,5/30/2011,Mon,2,1,Arts and Entertainment,15
http://www.groupon.com/deals/valu-auto-care-centers-2,Miami,60,40,67,83,0,0,9:27:00,10,5/30/2011,Mon,2,0,Automotive,5
http://www.groupon.com/deals/dos-funny-frogs-1,Miami,129,70,54,88,0,0,18:53:00,40,5/31/2011,Tue,3,0,Home Services,46
http://www.groupon.com/miami/deals/fit-2-go-gourmet,Miami,95,50,53,597,0,0,8:39:00,50,5/31/2011,Tue,2,1,Restaurants,57
http://www.groupon.com/deals/eundies-miami,Miami,25,13,52,115,0,0,8:16:00,15,6/1/2011,Wed,1,0,Shopping,0
http://www.groupon.com/deals/xtreme-indoor-karting-miami-1,Miami,12,6,50,93,0,0,9:17:00,20,6/1/2011,Wed,1,0,Arts and Entertainment,10
http://www.groupon.com/deals/detlev-hair-studio,Miami,50,25,50,54,0,0,11:26:00,20,6/1/2011,Wed,1,1,Beauty & Spas,9
http://www.groupon.com/deals/kone-restaurant,Miami,40,20,50,211,0,0,7:37:00,25,6/1/2011,Wed,1,0,Restaurants,6
http://www.groupon.com/deals/coolam-dance-studio,Miami,75,50,67,101,0,0,8:29:00,5,6/2/2011,Thu,1,0,Education,15
http://www.groupon.com/deals/gansevoort-miami-beach,Miami,359,210,58,206,1,0,10:36:00,20,6/2/2011,Thu,4,0,Travel,68
http://www.groupon.com/deals/rex-art-framing,Miami,85,45,53,89,1,0,7:59:00,10,6/2/2011,Thu,2,0,Shopping,4
http://www.groupon.com/deals/old-navy-national-miami,Miami,20,10,50,2004,0,0,0:05:00,25,6/2/2011,Thu,1,1,Shopping,255
http://www.groupon.com/miami/deals/bloomberg-business-week-miami-florida,Miami,40,21,53,83,0,0,9:16:00,20,6/3/2011,Fri,2,0,Shopping,2
http://www.groupon.com/deals/miami-springs-golf,Miami,52,26,50,793,1,0,7:58:00,30,6/3/2011,Fri,3,1,Health & Fitness,155
http://www.groupon.com/deals/gaylord-palms-resort-miami,Miami,588,399,68,71,1,0,14:07:00,10,6/3/2011,Fri,3,0,Travel,23
http://www.groupon.com/miami/deals/color-wheel-paint-miami,Miami,30,15,50,63,1,0,10:21:00,10,6/4/2011,Sat,3,0,Shopping,5
http://www.groupon.com/deals/424-aviation-1,Miami,129,65,50,300,1,1,NULL,35,6/4/2011,Sat,2,1,Education,45
http://www.groupon.com/deals/the-wedding-salon-1,Miami,50,35,70,177,0,0,10:09:00,20,6/4/2011,Sat,2,0,Shopping,54
